"# COVERS FURNITURE, TOOLS, SMARTPHONE, CRAFTPHONE, AND ONLY CYRANO'S PHOTOS (all photos have the same body colors/format)",,,,,,,,,
ID,Filename Prefix,Item,Variant,Body Color,Pattern,Body Color Category,Pattern Category,Item Type,Full ID
1803,FtrDrumSet,drum set,1_1,Cosmo black,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_1_1
1803,FtrDrumSet,drum set,1_2,Cosmo black,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_1_2
1803,FtrDrumSet,drum set,1_3,Cosmo black,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_1_3
1803,FtrDrumSet,drum set,1_4,Cosmo black,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_1_4
1803,FtrDrumSet,drum set,1_5,Cosmo black,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_1_5
1803,FtrDrumSet,drum set,2_0,Pearl white,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_0
1803,FtrDrumSet,drum set,2_1,Pearl white,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_1
1803,FtrDrumSet,drum set,2_2,Pearl white,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_2
1803,FtrDrumSet,drum set,2_3,Pearl white,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_3
1803,FtrDrumSet,drum set,2_4,Pearl white,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_4
1803,FtrDrumSet,drum set,2_5,Pearl white,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_2_5
1803,FtrDrumSet,drum set,3_0,Natural wood,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_0
1803,FtrDrumSet,drum set,3_1,Natural wood,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_1
1803,FtrDrumSet,drum set,3_2,Natural wood,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_2
1803,FtrDrumSet,drum set,3_3,Natural wood,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_3
1803,FtrDrumSet,drum set,3_4,Natural wood,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_4
1803,FtrDrumSet,drum set,3_5,Natural wood,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_3_5
1803,FtrDrumSet,drum set,4_0,Marine blue,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_0
1803,FtrDrumSet,drum set,4_1,Marine blue,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_1
1803,FtrDrumSet,drum set,4_2,Marine blue,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_2
1803,FtrDrumSet,drum set,4_3,Marine blue,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_3
1803,FtrDrumSet,drum set,4_4,Marine blue,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_4
1803,FtrDrumSet,drum set,4_5,Marine blue,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_4_5
1803,FtrDrumSet,drum set,5_0,Rose pink,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_0
1803,FtrDrumSet,drum set,5_1,Rose pink,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_1
1803,FtrDrumSet,drum set,5_2,Rose pink,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_2
1803,FtrDrumSet,drum set,5_3,Rose pink,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_3
1803,FtrDrumSet,drum set,5_4,Rose pink,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_4
1803,FtrDrumSet,drum set,5_5,Rose pink,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_5_5
1803,FtrDrumSet,drum set,6_0,Evergreen,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_0
1803,FtrDrumSet,drum set,6_1,Evergreen,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_1
1803,FtrDrumSet,drum set,6_2,Evergreen,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_2
1803,FtrDrumSet,drum set,6_3,Evergreen,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_3
1803,FtrDrumSet,drum set,6_4,Evergreen,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_4
1803,FtrDrumSet,drum set,6_5,Evergreen,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_6_5
1803,FtrDrumSet,drum set,7_0,Black & white,Smooth white,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_0
1803,FtrDrumSet,drum set,7_1,Black & white,Glossy black,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_1
1803,FtrDrumSet,drum set,7_2,Black & white,Black with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_2
1803,FtrDrumSet,drum set,7_3,Black & white,White with logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_3
1803,FtrDrumSet,drum set,7_4,Black & white,Rock logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_4
1803,FtrDrumSet,drum set,7_5,Black & white,Vintage logo,NA,Bass drum head,Ftr,FtrDrumSet_Remake_7_5
1804,FtrElectricbass,electric bass,0_0,Chic white,NA,NA,NA,Ftr,FtrElectricbass_Remake_0_0
1804,FtrElectricbass,electric bass,1_0,Natural wood,NA,NA,NA,Ftr,FtrElectricbass_Remake_1_0
1804,FtrElectricbass,electric bass,2_0,Sunburst,NA,NA,NA,Ftr,FtrElectricbass_Remake_2_0
1804,FtrElectricbass,electric bass,3_0,Cosmo black,NA,NA,NA,Ftr,FtrElectricbass_Remake_3_0
1804,FtrElectricbass,electric bass,4_0,Deep ocean,NA,NA,NA,Ftr,FtrElectricbass_Remake_4_0
1804,FtrElectricbass,electric bass,5_0,Ash green,NA,NA,NA,Ftr,FtrElectricbass_Remake_5_0
1804,FtrElectricbass,electric bass,6_0,Shocking pink,NA,NA,NA,Ftr,FtrElectricbass_Remake_6_0
1804,FtrElectricbass,electric bass,7_0,Space silver,NA,NA,NA,Ftr,FtrElectricbass_Remake_7_0
1816,FtrFittingroom,changing room,0_0,Gray,White,NA,Curtain,Ftr,FtrFittingroom_Remake_0_0
1816,FtrFittingroom,changing room,0_1,Gray,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_0_1
1816,FtrFittingroom,changing room,0_2,Gray,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_0_2
1816,FtrFittingroom,changing room,0_3,Gray,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_0_3
1816,FtrFittingroom,changing room,0_4,Gray,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_0_4
1816,FtrFittingroom,changing room,0_5,Gray,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_0_5
1816,FtrFittingroom,changing room,0_6,Gray,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_0_6
1816,FtrFittingroom,changing room,0_7,Gray,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_0_7
1816,FtrFittingroom,changing room,1_0,Beige,White,NA,Curtain,Ftr,FtrFittingroom_Remake_1_0
1816,FtrFittingroom,changing room,1_1,Beige,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_1_1
1816,FtrFittingroom,changing room,1_2,Beige,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_1_2
1816,FtrFittingroom,changing room,1_3,Beige,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_1_3
1816,FtrFittingroom,changing room,1_4,Beige,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_1_4
1816,FtrFittingroom,changing room,1_5,Beige,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_1_5
1816,FtrFittingroom,changing room,1_6,Beige,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_1_6
1816,FtrFittingroom,changing room,1_7,Beige,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_1_7
1816,FtrFittingroom,changing room,2_0,Brown,White,NA,Curtain,Ftr,FtrFittingroom_Remake_2_0
1816,FtrFittingroom,changing room,2_1,Brown,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_2_1
1816,FtrFittingroom,changing room,2_2,Brown,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_2_2
1816,FtrFittingroom,changing room,2_3,Brown,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_2_3
1816,FtrFittingroom,changing room,2_4,Brown,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_2_4
1816,FtrFittingroom,changing room,2_5,Brown,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_2_5
1816,FtrFittingroom,changing room,2_6,Brown,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_2_6
1816,FtrFittingroom,changing room,2_7,Brown,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_2_7
1816,FtrFittingroom,changing room,3_0,Dark brown,White,NA,Curtain,Ftr,FtrFittingroom_Remake_3_0
1816,FtrFittingroom,changing room,3_1,Dark brown,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_3_1
1816,FtrFittingroom,changing room,3_2,Dark brown,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_3_2
1816,FtrFittingroom,changing room,3_3,Dark brown,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_3_3
1816,FtrFittingroom,changing room,3_4,Dark brown,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_3_4
1816,FtrFittingroom,changing room,3_5,Dark brown,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_3_5
1816,FtrFittingroom,changing room,3_6,Dark brown,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_3_6
1816,FtrFittingroom,changing room,3_7,Dark brown,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_3_7
1816,FtrFittingroom,changing room,4_0,Black,White,NA,Curtain,Ftr,FtrFittingroom_Remake_4_0
1816,FtrFittingroom,changing room,4_1,Black,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_4_1
1816,FtrFittingroom,changing room,4_2,Black,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_4_2
1816,FtrFittingroom,changing room,4_3,Black,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_4_3
1816,FtrFittingroom,changing room,4_4,Black,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_4_4
1816,FtrFittingroom,changing room,4_5,Black,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_4_5
1816,FtrFittingroom,changing room,4_6,Black,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_4_6
1816,FtrFittingroom,changing room,4_7,Black,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_4_7
1816,FtrFittingroom,changing room,5_0,Blue,White,NA,Curtain,Ftr,FtrFittingroom_Remake_5_0
1816,FtrFittingroom,changing room,5_1,Blue,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_5_1
1816,FtrFittingroom,changing room,5_2,Blue,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_5_2
1816,FtrFittingroom,changing room,5_3,Blue,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_5_3
1816,FtrFittingroom,changing room,5_4,Blue,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_5_4
1816,FtrFittingroom,changing room,5_5,Blue,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_5_5
1816,FtrFittingroom,changing room,5_6,Blue,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_5_6
1816,FtrFittingroom,changing room,5_7,Blue,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_5_7
1816,FtrFittingroom,changing room,6_0,Pink,White,NA,Curtain,Ftr,FtrFittingroom_Remake_6_0
1816,FtrFittingroom,changing room,6_1,Pink,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_6_1
1816,FtrFittingroom,changing room,6_2,Pink,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_6_2
1816,FtrFittingroom,changing room,6_3,Pink,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_6_3
1816,FtrFittingroom,changing room,6_4,Pink,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_6_4
1816,FtrFittingroom,changing room,6_5,Pink,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_6_5
1816,FtrFittingroom,changing room,6_6,Pink,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_6_6
1816,FtrFittingroom,changing room,6_7,Pink,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_6_7
1816,FtrFittingroom,changing room,7_0,Green,White,NA,Curtain,Ftr,FtrFittingroom_Remake_7_0
1816,FtrFittingroom,changing room,7_1,Green,Purple,NA,Curtain,Ftr,FtrFittingroom_Remake_7_1
1816,FtrFittingroom,changing room,7_2,Green,Black,NA,Curtain,Ftr,FtrFittingroom_Remake_7_2
1816,FtrFittingroom,changing room,7_3,Green,Yellow,NA,Curtain,Ftr,FtrFittingroom_Remake_7_3
1816,FtrFittingroom,changing room,7_4,Green,Pink,NA,Curtain,Ftr,FtrFittingroom_Remake_7_4
1816,FtrFittingroom,changing room,7_5,Green,Red,NA,Curtain,Ftr,FtrFittingroom_Remake_7_5
1816,FtrFittingroom,changing room,7_6,Green,Green,NA,Curtain,Ftr,FtrFittingroom_Remake_7_6
1816,FtrFittingroom,changing room,7_7,Green,Blue,NA,Curtain,Ftr,FtrFittingroom_Remake_7_7
1823,FtrGarbagebag,trash bags,0_0,Black,NA,Bag color,NA,Ftr,FtrGarbagebag_Remake_0_0
1823,FtrGarbagebag,trash bags,1_0,White,NA,Bag color,NA,Ftr,FtrGarbagebag_Remake_1_0
1823,FtrGarbagebag,trash bags,2_0,Blue,NA,Bag color,NA,Ftr,FtrGarbagebag_Remake_2_0
1823,FtrGarbagebag,trash bags,3_0,Yellow,NA,Bag color,NA,Ftr,FtrGarbagebag_Remake_3_0
1829,FtrPlantGoldcrest,cypress plant,0_0,Brown,NA,NA,NA,Ftr,FtrPlantGoldcrest_Remake_0_0
1829,FtrPlantGoldcrest,cypress plant,1_0,Blue,NA,NA,NA,Ftr,FtrPlantGoldcrest_Remake_1_0
1829,FtrPlantGoldcrest,cypress plant,2_0,Yellow,NA,NA,NA,Ftr,FtrPlantGoldcrest_Remake_2_0
1829,FtrPlantGoldcrest,cypress plant,3_0,Black,NA,NA,NA,Ftr,FtrPlantGoldcrest_Remake_3_0
1829,FtrPlantGoldcrest,cypress plant,4_0,White,NA,NA,NA,Ftr,FtrPlantGoldcrest_Remake_4_0
1836,FtrHumidifier,humidifier,0_0,White,NA,NA,NA,Ftr,FtrHumidifier_Remake_0_0
1836,FtrHumidifier,humidifier,1_0,Natural,NA,NA,NA,Ftr,FtrHumidifier_Remake_1_0
1836,FtrHumidifier,humidifier,2_0,Brown,NA,NA,NA,Ftr,FtrHumidifier_Remake_2_0
1836,FtrHumidifier,humidifier,3_0,Pink,NA,NA,NA,Ftr,FtrHumidifier_Remake_3_0
1836,FtrHumidifier,humidifier,4_0,Yellow,NA,NA,NA,Ftr,FtrHumidifier_Remake_4_0
1836,FtrHumidifier,humidifier,5_0,Green,NA,NA,NA,Ftr,FtrHumidifier_Remake_5_0
1836,FtrHumidifier,humidifier,6_0,Blue,NA,NA,NA,Ftr,FtrHumidifier_Remake_6_0
1836,FtrHumidifier,humidifier,7_0,Purple,NA,NA,NA,Ftr,FtrHumidifier_Remake_7_0
1840,FtrJacuzzi,whirlpool bath,0_0,White,NA,NA,NA,Ftr,FtrJacuzzi_Remake_0_0
1840,FtrJacuzzi,whirlpool bath,1_0,Black,NA,NA,NA,Ftr,FtrJacuzzi_Remake_1_0
1845,FtrKettle,simple kettle,0_0,Red,NA,NA,NA,Ftr,FtrKettle_Remake_0_0
1845,FtrKettle,simple kettle,1_0,Yellow,NA,NA,NA,Ftr,FtrKettle_Remake_1_0
1845,FtrKettle,simple kettle,2_0,Green,NA,NA,NA,Ftr,FtrKettle_Remake_2_0
1845,FtrKettle,simple kettle,3_0,Blue,NA,NA,NA,Ftr,FtrKettle_Remake_3_0
1845,FtrKettle,simple kettle,4_0,Black,NA,NA,NA,Ftr,FtrKettle_Remake_4_0
1845,FtrKettle,simple kettle,5_0,Navy blue,NA,NA,NA,Ftr,FtrKettle_Remake_5_0
1845,FtrKettle,simple kettle,6_0,White,NA,NA,NA,Ftr,FtrKettle_Remake_6_0
1850,FtrLaptop,laptop,0_0,Black,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_0_0
1850,FtrLaptop,laptop,0_1,Black,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_0_1
1850,FtrLaptop,laptop,0_2,Black,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_0_2
1850,FtrLaptop,laptop,0_3,Black,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_0_3
1850,FtrLaptop,laptop,0_4,Black,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_0_4
1850,FtrLaptop,laptop,0_5,Black,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_0_5
1850,FtrLaptop,laptop,1_0,Silver,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_1_0
1850,FtrLaptop,laptop,1_1,Silver,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_1_1
1850,FtrLaptop,laptop,1_2,Silver,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_1_2
1850,FtrLaptop,laptop,1_3,Silver,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_1_3
1850,FtrLaptop,laptop,1_4,Silver,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_1_4
1850,FtrLaptop,laptop,1_5,Silver,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_1_5
1850,FtrLaptop,laptop,2_0,White,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_2_0
1850,FtrLaptop,laptop,2_1,White,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_2_1
1850,FtrLaptop,laptop,2_2,White,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_2_2
1850,FtrLaptop,laptop,2_3,White,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_2_3
1850,FtrLaptop,laptop,2_4,White,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_2_4
1850,FtrLaptop,laptop,2_5,White,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_2_5
1850,FtrLaptop,laptop,3_0,Red,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_3_0
1850,FtrLaptop,laptop,3_1,Red,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_3_1
1850,FtrLaptop,laptop,3_2,Red,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_3_2
1850,FtrLaptop,laptop,3_3,Red,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_3_3
1850,FtrLaptop,laptop,3_4,Red,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_3_4
1850,FtrLaptop,laptop,3_5,Red,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_3_5
1850,FtrLaptop,laptop,4_0,Pink,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_4_0
1850,FtrLaptop,laptop,4_1,Pink,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_4_1
1850,FtrLaptop,laptop,4_2,Pink,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_4_2
1850,FtrLaptop,laptop,4_3,Pink,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_4_3
1850,FtrLaptop,laptop,4_4,Pink,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_4_4
1850,FtrLaptop,laptop,4_5,Pink,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_4_5
1850,FtrLaptop,laptop,5_0,Blue,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_5_0
1850,FtrLaptop,laptop,5_1,Blue,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_5_1
1850,FtrLaptop,laptop,5_2,Blue,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_5_2
1850,FtrLaptop,laptop,5_3,Blue,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_5_3
1850,FtrLaptop,laptop,5_4,Blue,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_5_4
1850,FtrLaptop,laptop,5_5,Blue,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_5_5
1850,FtrLaptop,laptop,6_0,Gold,Desktop,NA,Screen,Ftr,FtrLaptop_Remake_6_0
1850,FtrLaptop,laptop,6_1,Gold,Search engine,NA,Screen,Ftr,FtrLaptop_Remake_6_1
1850,FtrLaptop,laptop,6_2,Gold,Calculations,NA,Screen,Ftr,FtrLaptop_Remake_6_2
1850,FtrLaptop,laptop,6_3,Gold,Web browsing,NA,Screen,Ftr,FtrLaptop_Remake_6_3
1850,FtrLaptop,laptop,6_4,Gold,Online shopping,NA,Screen,Ftr,FtrLaptop_Remake_6_4
1850,FtrLaptop,laptop,6_5,Gold,Chat tool,NA,Screen,Ftr,FtrLaptop_Remake_6_5
1851,FtrLavalamp,rocket lamp,0_0,Blue,NA,NA,NA,Ftr,FtrLavalamp_Remake_0_0
1851,FtrLavalamp,rocket lamp,1_0,Red,NA,NA,NA,Ftr,FtrLavalamp_Remake_1_0
1851,FtrLavalamp,rocket lamp,2_0,Yellow,NA,NA,NA,Ftr,FtrLavalamp_Remake_2_0
1851,FtrLavalamp,rocket lamp,3_0,Turquoise,NA,NA,NA,Ftr,FtrLavalamp_Remake_3_0
1851,FtrLavalamp,rocket lamp,4_0,Purple,NA,NA,NA,Ftr,FtrLavalamp_Remake_4_0
1851,FtrLavalamp,rocket lamp,5_0,Green,NA,NA,NA,Ftr,FtrLavalamp_Remake_5_0
1851,FtrLavalamp,rocket lamp,6_0,Pink,NA,NA,NA,Ftr,FtrLavalamp_Remake_6_0
1852,FtrBoxsofa,box sofa,0_0,Turquoise,NA,NA,NA,Ftr,FtrBoxsofa_Remake_0_0
1852,FtrBoxsofa,box sofa,1_0,Pink,NA,NA,NA,Ftr,FtrBoxsofa_Remake_1_0
1852,FtrBoxsofa,box sofa,2_0,Orange,NA,NA,NA,Ftr,FtrBoxsofa_Remake_2_0
1852,FtrBoxsofa,box sofa,3_0,Navy blue,NA,NA,NA,Ftr,FtrBoxsofa_Remake_3_0
1852,FtrBoxsofa,box sofa,4_0,Yellow,NA,NA,NA,Ftr,FtrBoxsofa_Remake_4_0
1852,FtrBoxsofa,box sofa,5_0,Magenta,NA,NA,NA,Ftr,FtrBoxsofa_Remake_5_0
1852,FtrBoxsofa,box sofa,6_0,White,NA,NA,NA,Ftr,FtrBoxsofa_Remake_6_0
1852,FtrBoxsofa,box sofa,7_0,Black,NA,NA,NA,Ftr,FtrBoxsofa_Remake_7_0
1853,FtrBoxsofaCorner,box corner sofa,0_0,Turquoise,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_0_0
1853,FtrBoxsofaCorner,box corner sofa,1_0,Pink,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_1_0
1853,FtrBoxsofaCorner,box corner sofa,2_0,Orange,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_2_0
1853,FtrBoxsofaCorner,box corner sofa,3_0,Navy blue,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_3_0
1853,FtrBoxsofaCorner,box corner sofa,4_0,Yellow,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_4_0
1853,FtrBoxsofaCorner,box corner sofa,5_0,Magenta,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_5_0
1853,FtrBoxsofaCorner,box corner sofa,6_0,White,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_6_0
1853,FtrBoxsofaCorner,box corner sofa,7_0,Black,NA,NA,NA,Ftr,FtrBoxsofaCorner_Remake_7_0
1866,FtrMenuboard,menu chalkboard,0_0,Natural,NA,NA,NA,Ftr,FtrMenuboard_Remake_0_0
1866,FtrMenuboard,menu chalkboard,1_0,Dark brown,NA,NA,NA,Ftr,FtrMenuboard_Remake_1_0
1866,FtrMenuboard,menu chalkboard,2_0,White,NA,NA,NA,Ftr,FtrMenuboard_Remake_2_0
1866,FtrMenuboard,menu chalkboard,3_0,Blue,NA,NA,NA,Ftr,FtrMenuboard_Remake_3_0
1866,FtrMenuboard,menu chalkboard,4_0,Red,NA,NA,NA,Ftr,FtrMenuboard_Remake_4_0
1868,FtrMirror,desk mirror,0_0,Gold,NA,NA,NA,Ftr,FtrMirror_Remake_0_0
1868,FtrMirror,desk mirror,1_0,Red,NA,NA,NA,Ftr,FtrMirror_Remake_1_0
1868,FtrMirror,desk mirror,2_0,Pink,NA,NA,NA,Ftr,FtrMirror_Remake_2_0
1868,FtrMirror,desk mirror,3_0,Blue,NA,NA,NA,Ftr,FtrMirror_Remake_3_0
1868,FtrMirror,desk mirror,4_0,White,NA,NA,NA,Ftr,FtrMirror_Remake_4_0
1868,FtrMirror,desk mirror,5_0,Black,NA,NA,NA,Ftr,FtrMirror_Remake_5_0
1870,FtrMug,mug,0_0,White,Plain,NA,Design,Ftr,FtrMug_Remake_0_0
1870,FtrMug,mug,0_1,White,Square logo,NA,Design,Ftr,FtrMug_Remake_0_1
1870,FtrMug,mug,0_2,White,Round logo,NA,Design,Ftr,FtrMug_Remake_0_2
1870,FtrMug,mug,0_3,White,Fish,NA,Design,Ftr,FtrMug_Remake_0_3
1870,FtrMug,mug,0_4,White,Carrot,NA,Design,Ftr,FtrMug_Remake_0_4
1870,FtrMug,mug,0_5,White,Cheese,NA,Design,Ftr,FtrMug_Remake_0_5
1870,FtrMug,mug,1_0,Yellow,Plain,NA,Design,Ftr,FtrMug_Remake_1_0
1870,FtrMug,mug,1_1,Yellow,Square logo,NA,Design,Ftr,FtrMug_Remake_1_1
1870,FtrMug,mug,1_2,Yellow,Round logo,NA,Design,Ftr,FtrMug_Remake_1_2
1870,FtrMug,mug,1_3,Yellow,Fish,NA,Design,Ftr,FtrMug_Remake_1_3
1870,FtrMug,mug,1_4,Yellow,Carrot,NA,Design,Ftr,FtrMug_Remake_1_4
1870,FtrMug,mug,1_5,Yellow,Cheese,NA,Design,Ftr,FtrMug_Remake_1_5
1870,FtrMug,mug,2_0,Red,Plain,NA,Design,Ftr,FtrMug_Remake_2_0
1870,FtrMug,mug,2_1,Red,Square logo,NA,Design,Ftr,FtrMug_Remake_2_1
1870,FtrMug,mug,2_2,Red,Round logo,NA,Design,Ftr,FtrMug_Remake_2_2
1870,FtrMug,mug,2_3,Red,Fish,NA,Design,Ftr,FtrMug_Remake_2_3
1870,FtrMug,mug,2_4,Red,Carrot,NA,Design,Ftr,FtrMug_Remake_2_4
1870,FtrMug,mug,2_5,Red,Cheese,NA,Design,Ftr,FtrMug_Remake_2_5
1870,FtrMug,mug,3_0,Blue,Plain,NA,Design,Ftr,FtrMug_Remake_3_0
1870,FtrMug,mug,3_1,Blue,Square logo,NA,Design,Ftr,FtrMug_Remake_3_1
1870,FtrMug,mug,3_2,Blue,Round logo,NA,Design,Ftr,FtrMug_Remake_3_2
1870,FtrMug,mug,3_3,Blue,Fish,NA,Design,Ftr,FtrMug_Remake_3_3
1870,FtrMug,mug,3_4,Blue,Carrot,NA,Design,Ftr,FtrMug_Remake_3_4
1870,FtrMug,mug,3_5,Blue,Cheese,NA,Design,Ftr,FtrMug_Remake_3_5
1870,FtrMug,mug,4_0,Green,Plain,NA,Design,Ftr,FtrMug_Remake_4_0
